,datetime,channel,store_code,bill_size,source
8918910,2021-05-09 15:17:00,Delivery,D424,239091.0,CallCenter
8919028,2021-05-09 15:28:00,Delivery,D424,366364.0,CallCenter
8919098,2021-05-09 15:36:00,Delivery,D424,118182.0,AGG-FOODY
8919115,2021-05-09 15:38:00,Pickup,D424,108182.0,Store
8919118,2021-05-09 15:38:31,Dinein,D424,235455.0,Store
8919414,2021-05-09 16:08:00,Pickup,D424,228182.0,Store
8919456,2021-05-09 16:12:00,Delivery,D424,248182.0,CallCenter
8919472,2021-05-09 16:13:00,Pickup,D424,180909.0,Store
8919484,2021-05-09 16:14:00,Pickup,D424,190000.0,Store
8919537,2021-05-09 16:17:00,Delivery,D424,237273.0,AGG-FOODY
8919571,2021-05-09 16:19:00,Delivery,D424,320909.0,CallCenter
8919650,2021-05-09 16:25:00,Delivery,D424,476364.0,CallCenter
8919772,2021-05-09 16:34:00,Pickup,D424,262727.0,Store
8919790,2021-05-09 16:35:00,Pickup,D424,398182.0,AGG-GRAB
8919894,2021-05-09 16:42:00,Pickup,D424,533636.0,AGG-GRAB
8920038,2021-05-09 16:50:00,Delivery,D424,273636.0,AGG-FOODY
8920148,2021-05-09 16:57:00,Delivery,D424,182727.0,AGG-FOODY
8920204,2021-05-09 17:00:00,Pickup,D424,153636.0,Store
8920216,2021-05-09 17:01:00,Pickup,D424,228182.0,Store
8920298,2021-05-09 17:05:00,Pickup,D424,228182.0,Store
8920465,2021-05-09 17:14:00,Delivery,D424,248182.0,CallCenter
8920504,2021-05-09 17:15:00,Pickup,D424,228182.0,Store
8920796,2021-05-09 17:28:52,Dinein,D424,212727.0,Store
8920806,2021-05-09 17:29:00,Delivery,D424,330000.0,CallCenter
8920872,2021-05-09 17:32:00,Delivery,D424,264545.0,WEBISTE
8920875,2021-05-09 17:32:00,Pickup,D424,228182.0,Store
8920909,2021-05-09 17:34:00,Pickup,D424,228182.0,Store
8921148,2021-05-09 17:45:00,Pickup,D424,228182.0,Store
8921179,2021-05-09 17:46:35,Dinein,D424,153636.0,Store
8921219,2021-05-09 17:48:00,Pickup,D424,219091.0,CallCenter
8921366,2021-05-09 17:55:00,Pickup,D424,255455.0,Store
8921385,2021-05-09 17:55:00,Delivery,D424,353636.0,AGG-FOODY-NOW
8921435,2021-05-09 17:57:00,Pickup,D424,226364.0,Store
8921464,2021-05-09 17:58:00,Pickup,D424,228182.0,CallCenter
8921516,2021-05-09 18:00:00,Pickup,D424,310000.0,CallCenter
8921563,2021-05-09 18:02:00,Pickup,D424,117273.0,Store
8922011,2021-05-09 18:20:00,Pickup,D424,272727.0,Store
8922024,2021-05-09 18:20:00,Pickup,D424,228182.0,CallCenter
8922053,2021-05-09 18:21:00,Pickup,D424,363636.0,CallCenter
8922093,2021-05-09 18:23:00,Pickup,D424,108182.0,Store
8922231,2021-05-09 18:27:00,Pickup,D424,310000.0,Store
8922309,2021-05-09 18:29:00,Pickup,D424,263636.0,Store
8922652,2021-05-09 18:41:05,Dinein,D424,307273.0,Store
8922832,2021-05-09 18:49:00,Pickup,D424,219091.0,Store
8923000,2021-05-09 18:56:00,Pickup,D424,255455.0,WEBISTE
8923205,2021-05-09 19:04:00,Pickup,D424,108182.0,Store
8923226,2021-05-09 19:05:38,Dinein,D424,143636.0,Store
8923292,2021-05-09 19:08:00,Pickup,D424,180909.0,Store
8923317,2021-05-09 19:10:00,Delivery,D424,210000.0,AGG-FOODY
8923319,2021-05-09 19:10:00,Delivery,D424,374545.0,CallCenter
8923320,2021-05-09 19:10:00,Delivery,D424,108182.0,CallCenter
8923322,2021-05-09 19:10:00,Delivery,D424,45455.0,AGG-FOODY
8923323,2021-05-09 19:10:00,Delivery,D424,237273.0,AGG-FOODY
8923326,2021-05-09 19:10:00,Delivery,D424,182727.0,AGG-FOODY
8923428,2021-05-09 19:15:00,Pickup,D424,108182.0,Store
8923455,2021-05-09 19:16:00,Pickup,D424,153636.0,Store
8923653,2021-05-09 19:26:00,Delivery,D424,108182.0,WEBISTE
8923713,2021-05-09 19:29:17,Dinein,D424,217273.0,Store
8923767,2021-05-09 19:31:50,Dinein,D424,253636.0,Store
8923818,2021-05-09 19:34:00,Pickup,D424,108182.0,Store
8923882,2021-05-09 19:38:00,Pickup,D424,180909.0,Store
8923971,2021-05-09 19:44:00,Pickup,D424,346364.0,Store
8924012,2021-05-09 19:46:00,Pickup,D424,316364.0,Store
8924042,2021-05-09 19:48:00,Delivery,D424,228182.0,AGG-FOODY
8924052,2021-05-09 19:49:00,Delivery,D424,212727.0,Store
8924074,2021-05-09 19:51:00,Pickup,D424,370909.0,WEBISTE
8924157,2021-05-09 19:56:43,Dinein,D424,242727.0,Store
8924247,2021-05-09 20:04:00,Delivery,D424,108182.0,CallCenter
8924248,2021-05-09 20:04:00,Pickup,D424,255455.0,Store
8924496,2021-05-09 20:26:00,Pickup,D424,228182.0,CallCenter
8924546,2021-05-09 20:32:00,Pickup,D424,71818.0,Store
8924636,2021-05-09 20:43:22,Dinein,D424,99091.0,Store
8924675,2021-05-09 20:50:00,Pickup,D424,219091.0,Store
8924819,2021-05-09 21:17:00,Pickup,D424,310000.0,CallCenter
8924849,2021-05-09 21:33:00,Pickup,D424,243636.0,AGG-GRAB
8924855,2021-05-09 21:34:00,Pickup,D424,261818.0,AGG-GRAB
8924911,2021-05-10 09:29:00,Delivery,D424,1680000.0,CallCenter
8925192,2021-05-10 10:48:14,Dinein,D424,317273.0,Store
8925390,2021-05-10 11:12:00,Pickup,D424,254545.0,CallCenter
8925688,2021-05-10 11:43:00,Pickup,D424,108182.0,Store
8925721,2021-05-10 11:45:00,Pickup,D424,108182.0,Store
8925916,2021-05-10 12:07:00,Pickup,D424,108182.0,Store
8926361,2021-05-10 13:10:00,Delivery,D424,145455.0,CallCenter
8926430,2021-05-10 13:25:00,Pickup,D424,117273.0,AGG-GRAB
8926437,2021-05-10 13:27:00,Pickup,D424,531818.0,AGG-GRAB
8926534,2021-05-10 13:54:00,Pickup,D424,397273.0,Store
8926582,2021-05-10 14:03:00,Pickup,D424,108182.0,Store
8926629,2021-05-10 14:15:00,Delivery,D424,420909.0,WEBISTE
8926663,2021-05-10 14:22:00,Pickup,D424,260909.0,Store
8926778,2021-05-10 14:53:00,Pickup,D424,324545.0,Store
8926919,2021-05-10 15:22:00,Pickup,D424,228182.0,Store
8926962,2021-05-10 15:29:00,Pickup,D424,355455.0,Store
8927002,2021-05-10 15:36:00,Pickup,D424,207273.0,Store
8927018,2021-05-10 15:39:00,Pickup,D424,108182.0,Store
8927050,2021-05-10 15:44:00,Pickup,D424,255455.0,Store
8927064,2021-05-10 15:46:00,Pickup,D424,18182.0,Store
8927112,2021-05-10 15:52:00,Pickup,D424,108182.0,Store
8927157,2021-05-10 15:59:00,Pickup,D424,243636.0,AGG-GRAB
8927438,2021-05-10 16:34:43,Dinein,D424,180000.0,Store
8927502,2021-05-10 16:41:00,Pickup,D424,234545.0,Store
8927579,2021-05-10 16:50:00,Delivery,D424,182727.0,AGG-FOODY
8927595,2021-05-10 16:52:00,Delivery,D424,343636.0,WEBISTE
8927596,2021-05-10 16:52:00,Delivery,D424,128182.0,AGG-FOODY
8927598,2021-05-10 16:52:00,Delivery,D424,366364.0,WEBISTE
8927609,2021-05-10 16:53:00,Delivery,D424,363636.0,AGG-FOODY
8927648,2021-05-10 16:56:00,Pickup,D424,228182.0,Store
8927764,2021-05-10 17:07:00,Pickup,D424,153636.0,AGG-GRAB
8927811,2021-05-10 17:11:00,Delivery,D424,248182.0,CallCenter
8927877,2021-05-10 17:17:00,Delivery,D424,226364.0,CallCenter
8928098,2021-05-10 17:35:00,Pickup,D424,400909.0,Store
8928197,2021-05-10 17:44:00,Pickup,D424,180909.0,Store
8928316,2021-05-10 17:52:00,Pickup,D424,108182.0,Store
8928345,2021-05-10 17:54:10,Dinein,D424,392727.0,Store
8928786,2021-05-10 18:24:00,Pickup,D424,228182.0,Store
